stop_id,stop_name,stop_lat,stop_lon
5577,NW 27 AV & NW 116 ST,25.880258,-80.242785
5578,NW 27 AV & NW 120 ST,25.883932,-80.242944
5580,NW 27 AV & # 12501,25.888432,-80.243096
5583,NW 27 AV & NW 131 ST,25.894143,-80.243315
8961,NW 27 AV & NW 136 ST,25.898437,-80.243505
8963,NW 27 AV & ALI BABA AV,25.904929,-80.243762
8965,NW 27 AV & # 14851,25.909575,-80.243937
6243,NW 27 AV & NW 154 ST,25.914473,-80.244101
6245,NW 27 AV & # 15851,25.918329,-80.244238
6246,NW 27 AV & NW 163 ST,25.922548,-80.24436
6247,NW 27 AV & NW 165 ST,25.924658,-80.244412
6249,NW 27 AV & NW 173 TE,25.932101,-80.244709
6250,NW 27 AV & NW 177 ST,25.935387,-80.244886
remix_75d758bc-a6f9-4797-9b27-1fd80121ebe3,Untitled Stop,25.9443038774988,-80.24527888368
remix_369bafe9-354f-4e61-b198-58c2c1977c6a,Untitled Stop,25.8976459999752,-80.3775690241288
remix_b523545a-9942-4028-9ea5-1cb646fa28d1,Untitled Stop,25.8934447313956,-80.3722924113305
remix_6c8aef86-48a4-4460-8570-69573b53c12e,Untitled Stop,25.8883663836844,-80.3682356559347
remix_8c518116-3738-4734-81aa-9d99b3a7bcd0,Untitled Stop,25.8841565634019,-80.3622044674786
remix_2dc6dc2f-75b1-4013-a9e4-549a169595c8,Untitled Stop,25.8840011849915,-80.3545571467854
remix_8d368b43-7dd6-4480-ad1c-b37dda30b669,Untitled Stop,25.8840187729594,-80.346895209975
2263,W 28 AV & W 68 ST,25.883777,-80.33969
remix_e870235d-935b-4050-8e76-adbe0e1f3c4c,Untitled Stop,25.877330447995,-80.3393453592716
2462,NW 103 ST & OKE. FRONTAGE RD,25.867952,-80.339505
remix_8f3bb86a-c1db-4b5d-8089-0c3a0210424f,Untitled Stop,25.8632181816483,-80.3342482672693
remix_81aca476-eea0-4517-98f3-019454690185,Untitled Stop,25.8597190532272,-80.3280258247739
remix_66384fe2-0caa-4a49-93df-b0f6767d1c34,Untitled Stop,25.8564734304896,-80.3252717742866
remix_0f8a3e3b-899a-4a38-b7dc-3753d6f012b9,Untitled Stop,25.857444569081,-80.322926221569
remix_8095ac9f-37fd-4076-81fe-d51c0a3be65f,Untitled Stop,25.8599014574566,-80.3242350657179
remix_7832f5c0-2de8-40c5-a9a8-8251014f8413,Untitled Stop,25.86204761259,-80.3255666060663
2467,NW 103 ST & NW 77 AV,25.866611,-80.324
2374,W 49 ST & W 16 AV,25.866465,-80.314366
2377,W 49 ST & W 12 AV,25.866507,-80.306116
257,W 49 ST & 8 AV HIALEAH,25.866499,-80.29908
2382,W 49 ST & W 6 AV,25.86653,-80.293473
2384,W 49 ST & W 2 AV,25.866697,-80.286357
258,W 49 ST & PALM AV HIALEAH,25.866792,-80.283417
2076,PALM AV & W 41 ST,25.859854,-80.282871
123456722,Untitled Stop,25.8407489989233,-80.2819044591473
2008,E 4 AV & E 21 ST,25.841416,-80.273929
2009,E 4 AV & E 23 ST,25.84305,-80.274039
2010,E 4 AV & E 25 ST,25.845168,-80.274163
2012,E 4 AV & E 29 ST,25.848492,-80.274342
remix_d10f1997-a7ac-4dfa-b467-54846a6b06be,Untitled Stop,25.851411153367,-80.2772702123714
remix_3aeeec5d-ae5a-430e-8f51-c328b3197901,Untitled Stop,25.8498513626951,-80.279200518249
remix_cedad8ba-e0c1-4172-908e-e2be334cd76d,Untitled Stop,25.8467467024446,-80.2795979093831
2372,E 32 ST & E 4 AV,25.851351,-80.274804
2045,E 4 AV & E 29 ST,25.848862,-80.274546
2046,E 4 AV & E 27 ST,25.846745,-80.274429
2335,E 25 ST & E 4 AV,25.844576,-80.273107
2337,E 25 ST & E 7 AV,25.844734,-80.268387
1946,E 8 AV & E 26 ST,25.846022,-80.266082
1947,E 8 AV & E 29 ST,25.849124,-80.266244
1949,E 8 AV & E 33 ST,25.852842,-80.266408
1951,E 8 AV & E 37 ST,25.856119,-80.266449
1953,E 8 AV & E 41 ST,25.860228,-80.26651
1955,E 8 AV & E 45 ST,25.863856,-80.266607
355,E 8 AV & 49 ST HIALEAH,25.866924,-80.266633
1958,E 8 AV & E 53 ST,25.870915,-80.266727
1959,E 8 AV & E 56 ST,25.873913,-80.266815
1960,E 8 AV & # 6101,25.876711,-80.266896
1961,NW 42 AV & NW 42/37AV CONNECTOR,25.879448,-80.266983
1962,E 8 AV & E 65 ST,25.881501,-80.267045
1963,NW 42/37AV(CONNECTOR@GRATIGNY DR,25.881088,-80.265218
remix_22e1a939-05f8-417c-882c-a2506d67c0dc,Untitled Stop,25.879247357765,-80.266913508462
1964,E 8 AV & # 5900 (APPROX),25.877088,-80.267217
1965,E 8 AV & E 57 ST,25.875031,-80.267149
1966,E 8 AV & E 55 ST,25.873031,-80.267091
1967,E 8 AV & E 53 ST,25.87118,-80.267034
345,E 8 AV & 49 ST HIALEAH,25.86684,-80.266909
1970,E 8 AV & E 45 ST,25.86343,-80.266823
1972,E 8 AV & E 41 ST,25.859524,-80.266773
1974,E 8 AV & E 37 ST,25.856126,-80.266685
1976,E 8 AV & E 33 ST,25.852799,-80.266633
1978,E 8 AV & E 29 ST,25.848764,-80.266461
1979,E 8 AV & E 27 ST,25.846816,-80.266382
2345,E 25 ST & E 7 AV,25.844963,-80.268672
2347,E 25 ST & E 5 AV,25.844891,-80.271946
remix_9849db6b-ba98-4daf-8f1c-1216ec5faf9b,Untitled Stop,25.851410566551,-80.2772706190687
remix_d35c1981-da8f-47f2-9139-294d11689bf0,Untitled Stop,25.8498511930899,-80.2792005093083
remix_8f9b7fa1-0b6d-45f7-a1d9-eab214ea1611,Untitled Stop,25.846746589632,-80.2795979197434
2371,E 32 ST & E 2 AV,25.851217,-80.278738
2047,E 4 AV & E 23 ST,25.842907,-80.274197
2097,PALM AV & E 25 ST,25.845141,-80.282153
2105,PALM AV & E 41 ST,25.859964,-80.282705
2107,PALM AV & E 45 ST,25.863372,-80.282827
2399,W 49 ST & W 2 AV,25.866891,-80.286475
remix_5fec1937-3300-432e-9ead-ae723c3e9dcb,Untitled Stop,25.8666636702403,-80.2923607063965
252,W 49 ST & 8 AV HIALEAH,25.866764,-80.299405
remix_b297ee03-3863-4688-8828-094f7e7ebc49,Untitled Stop,25.8666007385643,-80.3078021216364
remix_bec92532-b200-4ef7-a8ab-e6c89d298480,Untitled Stop,25.8665752230209,-80.3155239791937
remix_59a50991-586b-4815-9ca1-c5db33f98584,Untitled Stop,25.8665746423341,-80.3193838880254
remix_150e40a1-ec5e-4ca3-b5d4-e8aee8456d23,Untitled Stop,25.8666784862591,-80.323232149792
remix_15ef1656-8ea2-48aa-8bf6-4eedc1ab6c60,Untitled Stop,25.8626310344471,-80.3257552052819
remix_08d4c9e1-8d65-4d22-bca8-9866bd87cfdd,Untitled Stop,25.8569565216238,-80.3255399809474
remix_65de8fe9-7f58-4cd2-b14e-a0b93766526e,Untitled Stop,25.8569834639501,-80.3229142394552
remix_44f9bd26-f65f-4f5a-95bf-bce1cfddca12,Untitled Stop,25.8599006604159,-80.3237747872481
remix_071545cc-1a30-48a7-b4de-94feadf987c9,Untitled Stop,25.8598757870889,-80.3276348264129
remix_4e4688da-e007-4148-ae91-3f6b35648974,Untitled Stop,25.8631738757221,-80.3339187616934
remix_1bc0b654-233d-493d-9610-b8e770863965,Untitled Stop,25.8676673800944,-80.3394777319717
2271,W 28 AV & W 60 ST,25.877908,-80.339227
2272,W 28 AV & W 68 ST,25.883518,-80.339466
remix_266c7e35-b7f4-443c-b7f4-0df986ab4cb6,Untitled Stop,25.8841695856338,-80.3466214484347
remix_a861914a-05df-4e8e-a874-5ec30e8f96e8,Untitled Stop,25.8841543903007,-80.3543119565467
remix_99a5904b-5736-4f39-ba10-5cc4af92116a,Untitled Stop,25.8843095926698,-80.3619857258615
remix_4a9faed9-f877-4955-bf63-a6c61a60683b,Untitled Stop,25.888373406703,-80.3679813987623
remix_f72c2b4e-6b33-4ff9-9540-231bdc5d6917,Untitled Stop,25.8927635513592,-80.373923167141
10662,NW 138 ST@#10990,25.897381,-80.377687
remix_2ca82c8b-75a0-4675-b610-63d5835e86bb,Untitled Stop,25.7251062018928,-80.4317619614244
remix_ec8ba9a6-089e-482c-a463-22c067ae9314,Untitled Stop,25.7215228309105,-80.4317850866724
remix_3adb5de2-27c5-4e68-8d60-a41fef043f36,Untitled Stop,25.7208144773613,-80.4353116878496
remix_80797e57-cbad-4d77-8dbe-41ad27405117,Untitled Stop,25.7229082749367,-80.4391620425744
remix_4a531a7c-e260-40ab-bc49-f19d36392edb,Untitled Stop,25.7281061503637,-80.4398789254422
remix_25b9eb9d-9644-4d50-b8c0-81a1f4bc7250,Untitled Stop,25.7287366135565,-80.4359108622575
remix_afe03661-8edd-4c9f-8118-f1ae40507139,Untitled Stop,25.7283470760987,-80.431381075311
remix_dadbf5f2-5d01-4882-bcf7-c9a4f51dd99e,Untitled Stop,25.7289147567515,-80.4279289700368
remix_4a1c57dd-8b4c-440b-81b5-51e7a5306b2c,Untitled Stop,25.7286060352677,-80.4239379817008
remix_5d46c5a3-b242-4d67-b6b9-2fb806f15c04,Untitled Stop,25.7291817465148,-80.4198643716668
3997,SW 137 AV & SW 42 ST,25.728839,-80.415484
remix_0763d6a9-aceb-46d0-942a-dcde726219a8,Untitled Stop,25.7294192426498,-80.4116190939302
remix_6cae70b2-8444-466e-9624-6817a50e8276,Untitled Stop,25.7291187402592,-80.4077777026725
remix_d3992679-2301-4776-94b9-4d435f2e98d1,Untitled Stop,25.7296667872887,-80.4037041457852
329,SW 42 ST & 127 AV,25.729565,-80.399194
4162,SW 42 ST & SW 124 AV,25.729689,-80.395069
4163,SW 42 ST & SW 122 AV,25.729869,-80.390786
4127,SW 40 ST & SW 119 CT,25.731202,-80.388297
4130,SW 40 ST & SW 114 CT,25.731981,-80.38001
4132,SW 40 ST & SW 112 AV,25.732064,-80.375069
remix_dce99a40-720a-4b2e-ab1f-a6c309f408f1,Untitled Stop,25.7324661991104,-80.3719441933343
330,SW 40 ST & 107 AV,25.732216,-80.36708
4136,SW 40 ST & SW 103 CT,25.732313,-80.362946
4137,SW 40 ST & SW 102 AV,25.732373,-80.359989
4138,SW 40 ST & SW 99 AV,25.73246,-80.355966
4140,SW 40 ST & SW 97 AV,25.732595,-80.350966
remix_e093dade-35d7-4c55-83bc-7c9d399a5f31,Untitled Stop,25.7326158367344,-80.3476337301311
4143,SW 40 ST & SW 92 AV,25.732769,-80.343907
4145,SW 40 ST & SW 89 AV,25.73286,-80.339915
4147,SW 40 ST & SW 87 CT,25.732915,-80.336545
4613,SW 40 ST & SW 84 AV,25.733061,-80.331486
4615,SW 40 ST & SW 82 AV,25.733115,-80.326595
4616,SW 40 ST & SW 79 AV,25.732902,-80.32311
4617,SW 40 ST & SW 7800 BLOCK,25.732887,-80.320482
remix_1f3f9e2a-dad7-447b-9a37-3282540baa39,Untitled Stop,25.7327863704394,-80.3158963672465
4604,SW 40 ST & SW 72 AV,25.733353,-80.3104
remix_e24f1d66-60d9-450a-bef5-f30acb3e83c5,Untitled Stop,25.7329849369595,-80.3067266172808
332,SW 40 ST & 67 AV,25.733275,-80.303252
9285,SW 40 ST & SW 64 AV,25.733441,-80.298436
4625,SW 40 ST & SW 61 AV,25.733626,-80.293551
9288,SW 40 ST & SW 57 AV,25.733847,-80.287927
1688,SW 40 ST & SAN AMARO DR,25.733978,-80.282456
1690,SW 40 ST & SANTA MARIA ST,25.734116,-80.277119
1692,SW 40 ST & MONSERRATE ST,25.734367,-80.269431
1693,SW 40 ST & SEGOVIA ST,25.734488,-80.265936
348,SW 40 ST & LE JEUNE RD,25.734663,-80.261769
8268,SW 40 ST & SW 39 AV,25.734885,-80.257653
8269,SW 40 ST & SW 37 AV,25.73497,-80.254498
remix_7a52e78e-96a3-469f-aecd-5d60184f2496,Untitled Stop,25.7339773586622,-80.2557977263763
1694,SW 40 ST & PONCE DE LEON BD,25.735025,-80.258366
1697,SW 40 ST & ANDERSON RD,25.734533,-80.269903
1699,SW 40 ST & GOLF COURSE DRIVEWAY,25.734392,-80.275719
1701,SW 40 ST & SAN AMARO DR,25.734197,-80.282572
4595,SW 40 ST & SW 57 AV,25.734139,-80.287446
4600,SW 40 ST & SW 64 AV,25.73371,-80.298946
337,SW 40 ST & 67 AV,25.733554,-80.30267
4607,SW 40 ST & SW 7800 BLOCK,25.733201,-80.320518
4608,SW 40 ST & SW 79 AV,25.733326,-80.323129
4610,SW 40 ST & SW 82 AV,25.733419,-80.327783
4612,SW 40 ST & SW 84 AV,25.733326,-80.331476
338,SW 40 ST & 87 AV,25.733225,-80.335175
4108,SW 40 ST & SW 89 AV,25.733128,-80.340261
4110,SW 40 ST & SW 92 AV,25.73305,-80.343387
remix_52112349-0b0e-45cd-9e45-5e570cacebee,Untitled Stop,25.7330571477873,-80.3476110498155
4113,SW 40 ST & SW 97 AV,25.732835,-80.351966
4114,SW 40 ST & SW 99 AV,25.732752,-80.35551
4116,SW 40 ST & SW 102 AV,25.732643,-80.360302
4117,SW 40 ST & SW 104 AV,25.73256,-80.363418
339,SW 40 ST & 107 AV,25.732489,-80.367576
4121,SW 40 ST & SW 112 AV,25.7323,-80.376399
4123,SW 40 ST & SW 115 BLK,25.732253,-80.38086
4126,SW 40 ST & SW 119 CT,25.731286,-80.388616
4148,SW 42 ST & SW 122 AV,25.730008,-80.391333
4149,SW 42 ST & SW 124 AV (W/N),25.729878,-80.395694
340,SW 42 ST & 127 AV,25.729758,-80.39917
11146,CITY OF NORTH BAY VILLAGE PUBLIC WORKS,25.845502,-80.14779
11147,BAY VILLLAGE CONDO WEST,25.844821,-80.148911
11148,BUCCANEER AV@S TREASURE DR,25.844643,-80.152328
11149,N TREASURE DR@W TREASURE DR,25.847028,-80.154833
11150,N TREASURE DR@HISPANOLA AV,25.847154,-80.150493
11151,BAY VILLAGE CONDO EAST,25.84461,-80.148916
11152,TREASURES ON BAY,25.844818,-80.146175
11153,TREASURE ISLAND ELEMENTARY NORTH,25.846778,-80.146196
8532,79 STCY & E TREASURE DR,25.848348,-80.146939
8533,79 STCY & OP # 1800,25.848563,-80.148253
8534,79 STCY & HISPANOLA AV,25.848927,-80.150716
8535,79 STCY & ADVENTURE AV,25.848817,-80.154526
8536,79 STCY & HARBOR ISLAND DR,25.848667,-80.158332
11154,OLD CITY HALL,25.849339,-80.157633
11155,THE LIDO,25.852178,-80.157418
11156,BISCAYNE SEA CLUB,25.853411,-80.157388
11157,BLU RENTALS,25.853423,-80.160141
11158,VOGEL PARK,25.851246,-80.160066
11159,ISLAND MARKET,25.849375,-80.159702
11160,BEACH VIEW@79 ST PKWY,25.847929,-80.157455
11161,BEACH VIEW@BAY TERRACE,25.844446,-80.157309
11162,BAY TERRACE@MIAMI VIEW DR,25.844269,-80.159457
11163,MIAMI VIEW DR@ 79 ST PKWY,25.847833,-80.159713
8528,79 STCY & ADVENTURE AV,25.848521,-80.154375
11164,VILLAGE HALL,25.848655,-80.150955
8530,79 STCY & # 1800,25.848274,-80.148339
8531,79 STCY & E TREASURE DR,25.848169,-80.146583
11165,TREASURE ISLAND ELEMENTARY SOUTH,25.846342,-80.146391
wr3252324231,Untitled Stop,25.8454939728878,-80.1476021370958
2654,COLLINS AV & 76 ST,25.861097,-80.120939
2656,COLLINS AV & 79 ST,25.864346,-80.121018
2658,COLLINS AV & 83 ST,25.86833,-80.121106
2660,COLLINS AV & 87 ST,25.871918,-80.121413
2661,HARDING AV & 87 ST,25.872162,-80.122301
2860,HAWTHORNE AV & STILLWATER DR,25.868952,-80.128718
2855,HAWTHORNE AV & 77 ST,25.862162,-80.128358
2947,77 ST & TATUM WATERWAY DR,25.861967,-80.12615
2940,73 ST@BYRON AV,25.858241,-80.123488
2930,71 ST & BYRON AV,25.856111,-80.12354
2933,NORMANDY DR & RUE VERSAILLES,25.855884,-80.129425
2934,NORMANDY DR & RUE NOTRE DAME,25.855091,-80.133133
2935,NORMANDY DR & RUE BORDEAUX,25.853396,-80.135854
2937,NORMANDY DR & RUE GRANVILLE,25.852331,-80.140351
2921,71 ST & BIARRITZ DR,25.851194,-80.141583
2923,71 ST & TROUVILLE ESPLANADE,25.851591,-80.136969
2925,71 ST & RUE NOTRE DAME,25.854298,-80.132091
2926,71 ST & RUE VERSAILLES,25.854821,-80.129373
663,ABBOTT AV & 69 ST,25.854799,-80.122382
6134,NW 7 AV & NW 199 ST,25.956384,-80.213885
6136,NW 7 AV & # 19520,25.953512,-80.213752
6138,NW 7 AV & NW 191 ST,25.949096,-80.213555
6124,NW 7 AV & NW 186 DR,25.945465,-80.213292
remix_0fc3eb8b-2c75-4077-8c50-465d6cb7b08f,Untitled Stop,25.9420954716377,-80.2130507280378
6511,NW 183 ST & NW 5 AV,25.942477,-80.20894
509,NW 2 AV & 183 ST,25.941719,-80.205284
6121,NW 2 AV & NW 177 ST,25.937361,-80.205038
remix_3e3c589a-ce39-4d30-8348-fe7a03f6977b,Untitled Stop,25.9228557417063,-80.2140109375097
156,GOLDEN GLADES P&R (WEST LOT),25.920796,-80.215067
5503,NW 7 AV & OP # 15781,25.919036,-80.212099
5505,NW 7 AV & S BISCAYNE RIVER DR,25.915561,-80.211948
5506,NW 7 AV & NW 151 ST,25.913326,-80.211835
5508,NW 7 AV & NW 146 ST,25.908463,-80.21178
5510,NW 7 AV & NW 143 ST,25.905165,-80.211746
5512,NW 7 AV & NW 139 ST,25.901512,-80.211572
510,NW 7 AV & 135 ST,25.898428,-80.211411
8838,NW 7 AV & NW 131 ST,25.894806,-80.21124
8840,NW 7 AV & NW 127 ST,25.89078,-80.21105
8842,NW 7 AV & NW 123 ST,25.886926,-80.210872
5514,NW 7 AV & NW 120 ST,25.884426,-80.210744
5516,NW 7 AV & NW 115 ST,25.880235,-80.210545
5518,NW 7 AV & NW 111 ST,25.87584,-80.210339
5519,NW 7 AV & NW 107 ST,25.873036,-80.210205
4728,NW 7 AV & NW 103 ST,25.868496,-80.210007
4730,NW 7 AV & NW 99 ST,25.865697,-80.209919
4732,NW 7 AV & NW 95 ST,25.861491,-80.20979
4733,NW 7 AV & # 9150,25.858799,-80.209688
4735,NW 7 AV & LITTLE RIVER DR,25.855316,-80.209559
9940,NW 7 AV & NW 84 ST,25.851885,-80.209457
4738,NW 7 AV & NW 81 ST,25.849194,-80.209343
511,NW 7 AV & 79 ST,25.846572,-80.209217
7020,NW 7 AV & NW 75 ST,25.843171,-80.209086
7022,NW 7 AV & NW 71 ST,25.839826,-80.208951
7023,NW 7 AV & NW 69 ST,25.837583,-80.208842
432,NW 7 AV & 62 ST,25.832614,-80.208598
remix_dddabe24-f10a-4fdb-aeb5-fd49c63e24bd,Untitled Stop,25.8296045325476,-80.206538564388
7027,NW 7 AV & NW 58 ST,25.828314,-80.208414
7029,NW 7 AV & NW 54 ST,25.824433,-80.208228
7031,NW 7 AV & NW 50 ST,25.820999,-80.208091
remix_b449db69-fde6-4e0b-8ff4-53e810985fea,Untitled Stop,25.8172748743231,-80.207690445828
512,NW 7 AV & 35 ST,25.809401,-80.207594
7036,NW 7 AV & NW 32 ST,25.806205,-80.207474
7038,NW 7 AV & NW 28 ST,25.802384,-80.207339
remix_67f9896d-4f50-415a-8ce5-151c78532c1c,Untitled Stop,25.7996878971821,-80.2070895069451
7043,NW 7 AV & NW 20 ST,25.795025,-80.207101
7045,NW 7 AV & NW 17 ST,25.791279,-80.207035
7047,NW 7 AV & NW 14 ST,25.787471,-80.206985
513,NW 7 AV & 11 ST,25.784487,-80.206888
7049,NW 7 AV & NW 9 ST,25.782211,-80.206816
7051,NW 7 AV & NW 6 ST,25.779682,-80.206735
7874,NW NORTH RIVER D & NW 6 AV,25.77774,-80.204366
7875,NW NORTH RIVER D & NW 3 ST,25.776196,-80.202559
7876,NW NORTH RIVER D & NW 2 ST,25.775339,-80.201636
7877,NW NORTH RIVER D & W FLAGLER ST,25.774065,-80.200725
6654,SW 2 ST & SW 2 AV,25.77233,-80.197814
6635,SE 1 AV & E FLAGLER ST,25.774031,-80.191867
6636,NE 1 AV & NE 1 ST,25.775078,-80.1919
remix-34041300,Untitled Stop,25.77509,-80.19437
remix_de112f46-86d7-4037-bd96-d313a3448156,Untitled Stop,25.7749799999754,-80.1976651121724
remix_35b9b2cb-2e97-4d65-8ee0-cbb61d35a798,Untitled Stop,25.77244547142,-80.1985140860255
remix_217cd4b8-6190-4b50-a8b8-22159f812c45,Untitled Stop,25.7745010013046,-80.2008219319431
remix_10b93e7d-ce2e-4f84-a3b9-173ecb44b57e,Untitled Stop,25.777146448627,-80.2031009348552
remix_8a5a899f-c17a-4690-bb02-e1064b3098eb,Untitled Stop,25.7785634644804,-80.2062947060529
remix_e6e5e5c4-d447-4863-9ee6-744421435535,Untitled Stop,25.7820119763832,-80.2066516977402
remix_fb708685-06f7-40c9-9774-78b4f6495e14,Untitled Stop,25.7879849211512,-80.20681147942
remix_2cac5257-c13c-4b38-a133-3af76fd7b3ec,Untitled Stop,25.8032236684285,-80.2072200726434
remix_8e41d023-84be-4c1a-8e97-3b9bb720fa95,Untitled Stop,25.8067537394793,-80.2073426004893
remix_603cfa82-f857-4ea8-b00e-6fc6fdba850c,Untitled Stop,25.8102917588753,-80.2074734076666
remix_20a76eb4-57ce-475d-9be3-18547b409ac4,Untitled Stop,25.8248593707844,-80.2080632050263
remix_e672dd93-4e10-4629-af4f-723482d55c46,Untitled Stop,25.8321982485611,-80.2083461708761
remix_d0e8bdd1-10f4-43b6-81cd-841cf1782c34,Untitled Stop,25.8469655336901,-80.2090409369815
remix_c8214167-de99-448a-8d2b-200972cdee8c,Untitled Stop,25.8486720452099,-80.2091282240585
remix_e5c1c967-a9a8-4514-b836-f4c3be32a0e7,Untitled Stop,25.8522041756745,-80.2092550568114
remix_6a60a69e-fdd8-4fb2-b50d-d05df65ff0c0,Untitled Stop,25.855740615033,-80.2093853894734
remix_20f50519-b794-422d-8d58-203bcb8073f9,Untitled Stop,25.866346050983,-80.2097499242335
remix_b3d721c6-e5d4-4881-bd45-20446295903a,Untitled Stop,25.8698773811486,-80.2098750845953
remix_bb746a3a-c1ca-4dbe-9328-2a303f38ad57,Untitled Stop,25.8734112582931,-80.2100300277175
remix_23e4618b-c5fc-4f4c-bd7a-2ae70e915a30,Untitled Stop,25.8769457000075,-80.2101859329906
remix_14f2fdcc-131d-4acc-a7cf-a0c920043cd4,Untitled Stop,25.8804766322625,-80.2103604665741
remix_94a817e0-165d-418b-b3b7-052c0bc967c5,Untitled Stop,25.8839860838096,-80.2104705505774
remix_9b76b9d6-1965-4248-a617-b6c02a231b81,Untitled Stop,25.8875365629748,-80.2106144904381
remix_300666ba-1ac9-4261-9e0c-f89d781033a7,Untitled Stop,25.8910671759126,-80.2107872298622
remix_57bc86f7-726f-4601-8d54-c03c19125636,Untitled Stop,25.8946016821976,-80.2109528171917
remix_8054ad87-54a6-4f0b-adfc-4d0e66400b35,Untitled Stop,25.8981339171554,-80.2111189077466
remix_aa584753-7f04-4776-9eaf-5423f0c79e3c,Untitled Stop,25.9016659759947,-80.2112937473598
remix_78000e4b-2995-4d31-b84d-195575e5a6a8,Untitled Stop,25.9051977002981,-80.2114698631875
remix_8ad78c0a-eed3-4217-bc8f-e284ae058cce,Untitled Stop,25.908731351831,-80.2115089627859
remix_43422942-4d21-4f46-b666-e891e2f2c251,Untitled Stop,25.9122665749086,-80.2115350135966
remix_6dea7f01-2197-4a23-87ae-4a9860f9d3de,Untitled Stop,25.9158037032929,-80.2116668747233
remix_bea9b307-2b84-4a4e-b07b-9dbd1c22db55,Untitled Stop,25.9193314063244,-80.2118550085045
remix_ce6ac1f6-e3a0-44cc-8cc6-34e23c707183,Untitled Stop,25.9223389439887,-80.2134391447785
remix_4b513e6c-2123-4873-87bd-a226b950fcf8,Untitled Stop,25.9351714211238,-80.204739666956
remix_31000824-ae52-4b26-b42b-ae35c15e90d6,Untitled Stop,25.9387119591973,-80.2048336675468
remix_f13adc33-66d8-4ac3-80f7-a095a7fc79cb,Untitled Stop,25.9413029229241,-80.204975054823
891,NW 183 ST & NW 2 AV,25.942641,-80.205812
6126,NW 7 AV & NW 191 ST,25.949843,-80.213488
6128,NW 7 AV & NW 195 TE,25.953293,-80.213641
remix_c2227104-0809-4a02-9f85-a0745b8a6ad3,Untitled Stop,25.9569103442358,-80.2137839857359
10477,WEST KENDALL TRANSIT TERMINAL,25.680801,-80.456456
1302,SW 88 ST & 167 AV,25.683717,-80.462431
3407,SW 167 AV & SW 92 ST,25.68004,-80.463538
9904,SW 167 AV & SW 96 ST,25.676657,-80.46552
3408,SW 167 AV & # 10300 CARROLL HS,25.670442,-80.465752
9908,SW 104 ST & SW 165 AV,25.669273,-80.463423
3448,SW 104 ST & SW 162 PL,25.669416,-80.458956
3449,SW 104 ST & SW 161 AV,25.669381,-80.456024
3450,SW 104 ST & SW 156 AV,25.669639,-80.447839
1030,HAMMOCKS TOWN CENTER,25.671123,-80.441877
3451,SW 104 ST & SW 150 PL,25.669875,-80.440278
3453,SW 104 ST & SW 147 AV,25.670158,-80.431795
3455,SW 104 ST & SW 142 AV,25.670479,-80.423679
3457,SW 104 ST & SW 137 AV,25.670683,-80.416595
3458,SW 104 ST & SW 134 AV,25.670796,-80.412622
3460,SW 104 ST & SW 127 AV,25.671229,-80.399732
3461,SW 104 ST & SW 123 CT,25.671392,-80.394526
3462,SW 104 ST & SW 122 AV,25.671489,-80.39166
3463,SW 104 ST & SW 117 AV,25.671759,-80.383194
1031,SW 104 ST & 113 PL,25.671922,-80.377743
3466,SW 104 ST & SW 109 CT,25.672114,-80.371648
9999999,DADELAND NORTH METRORAIL STATION,25.69119,-80.30584
3429,SW 104 ST & SW 108 AV,25.672452,-80.37036
3430,SW 104 ST & SW 109 CT,25.67238,-80.372476
1034,SW 104 ST & 113 PL,25.672187,-80.377967
3433,SW 104 ST & SW 117 AV,25.67201,-80.383763
3434,SW 104 ST & SW 122 AV,25.67174,-80.39247
3435,SW 104 ST & SW 127 AV,25.671485,-80.400049
3437,SW 104 ST & SW 134 AV,25.671075,-80.412588
3438,SW 104 ST & SW 137 AV,25.670913,-80.417392
3440,SW 104 ST & SW 142 AV,25.670689,-80.424193
3444,SW 104 ST & SW 150 PL,25.670168,-80.440178
3445,SW 104 ST & SW 156 AV,25.669909,-80.448444
3446,SW 104 ST & SW 16O CT,25.669632,-80.45613
3447,SW 104 ST & SW 162 PL,25.669553,-80.459124
9907,SW 104 ST & SW 165 AV,25.669421,-80.463412
3421,SW 167 AV & OP # 10300 CARROLL HS,25.671054,-80.465498
9905,SW 167 AV & SW 96 ST,25.676757,-80.465365
3422,SW 167 AV & SW 92 ST,25.679944,-80.463277
632,SW 104 ST & HAMMOCKS BLVD,25.669819,-80.442339
635,SW 104 ST & HAMMOCKS TOWN CTR,25.67013,-80.441785
30,NE 167 ST & 15 AV,25.929251,-80.170447
11171,WALMART,25.928196,-80.171303
654,NE 164 ST & 15 AV,25.92656,-80.169581
8672,NE 164 ST & NE 16 AV,25.92679,-80.1678
8673,NE 164 ST & NE 17 AV,25.926913,-80.165643
8674,NE 164 ST & NE 18 AV,25.926973,-80.164229
340900421234451,Untitled Stop,25.9244832087927,-80.1640437497463
3409004212344512,Untitled Stop,25.9209777397441,-80.163938000047
8591,NE 16 AV & NE 157 TE,25.920435,-80.167795
8592,NE 16 AV & NE 154 TE,25.917866,-80.167692
